c_acc_number,cqr_longitude,cqr_latitude,zone_name_from_coordinates,cqr_acc_id_org,isthecustomeravailable,trw_id
NEWACCOUNT-36.08179919421673,36.08179919,-0.288690299,Southern Zone,-1,NO,46868
NEWACCOUNT-36.081805899739265,36.0818059,-0.29219456,Southern Zone,-1,NO,46869
NEWACCOUNT-36.08180724084377,36.08180724,-0.299499124,Southern Zone,-1,NO,46870
NEWACCOUNT-36.08180791139603,36.08180791,-0.294050289,Southern Zone,-1,NO,46872
NEWACCOUNT-36.08180992305279,36.08180992,-0.302374412,Southern Zone,-1,NO,46873
NEWACCOUNT-36.08181361109018,36.08181361,-0.303852289,Southern Zone,-1,NO,46875
NEWACCOUNT-36.08181361109018,36.08181361,-0.28862995,Southern Zone,-1,NO,46876
NEWACCOUNT-36.08183305710554,36.08183306,-0.288946112,Southern Zone,-1,NO,46880
NEWACCOUNT-36.08183573931455,36.08183574,-0.292576099,Southern Zone,-1,NO,46881
NEWACCOUNT-36.081840097904205,36.0818401,-0.295492963,Southern Zone,-1,NO,46884
NEWACCOUNT-36.08184244483709,36.08184244,-0.302405592,Southern Zone,-1,NO,46885
NEWACCOUNT-36.08184847980738,36.08184848,-0.302582951,Southern Zone,-1,NO,46886
NEWACCOUNT-36.08185049146414,36.08185049,-0.292550284,Southern Zone,-1,NO,46888
NEWACCOUNT-36.08185417950153,36.08185418,-0.297360426,Southern Zone,-1,NO,46889
NEWACCOUNT-36.08185987919569,36.08185988,-0.289202595,Southern Zone,-1,NO,46890
NEWACCOUNT-36.08186423778534,36.08186424,-0.303459686,Southern Zone,-1,NO,46891
NEWACCOUNT-36.081864573061466,36.08186457,-0.292594539,Southern Zone,-1,NO,46892
NEWACCOUNT-36.081871278584,36.08187128,-0.288275233,Southern Zone,-1,NO,46893
NEWACCOUNT-36.08187697827816,36.08187698,-0.277925385,Northern Zone,-1,NO,46894
NEWACCOUNT-36.081877648830414,36.08187765,-0.293588955,Southern Zone,-1,NO,46895
NEWACCOUNT-36.081880666315556,36.08188067,-0.302404922,Southern Zone,-1,NO,46896
NEWACCOUNT-36.081883013248444,36.08188301,-0.302981254,Southern Zone,-1,NO,46898
NEWACCOUNT-36.081884019076824,36.08188402,-0.292572076,Southern Zone,-1,NO,46900
NEWACCOUNT-36.08188636600971,36.08188637,-0.286265613,Southern Zone,-1,NO,46902
NEWACCOUNT-36.08188971877098,36.08188972,-0.287279475,Southern Zone,-1,NO,46903
NEWACCOUNT-36.08189206570387,36.08189207,-0.303454322,Southern Zone,-1,NO,46905
NEWACCOUNT-36.08190044760704,36.08190045,-0.28703238,Southern Zone,-1,NO,46911
NEWACCOUNT-36.08190078288317,36.08190078,-0.300019801,Southern Zone,-1,NO,46912
NEWACCOUNT-36.08191017061472,36.08191017,-0.293683837,Southern Zone,-1,NO,46916
NEWACCOUNT-36.081911846995354,36.08191185,-0.288891798,Southern Zone,-1,NO,46917
NEWACCOUNT-36.08191419392824,36.08191419,-0.288873693,Southern Zone,-1,NO,46919
NEWACCOUNT-36.08191452920437,36.08191453,-0.296566503,Southern Zone,-1,NO,46920
NEWACCOUNT-36.081915870308876,36.08191587,-0.293648299,Southern Zone,-1,NO,46922
NEWACCOUNT-36.08191989362239,36.08191989,-0.29363824,Southern Zone,-1,NO,46924
NEWACCOUNT-36.08192190527916,36.08192191,-0.302403581,Southern Zone,-1,NO,46926
NEWACCOUNT-36.08192391693592,36.08192392,-0.303967957,Southern Zone,-1,NO,46927
NEWACCOUNT-36.081924587488174,36.08192459,-0.287420289,Southern Zone,-1,NO,46929
NEWACCOUNT-36.08193498104811,36.08193498,-0.293351918,Southern Zone,-1,NO,46931
NEWACCOUNT-36.08193900436164,36.081939,-0.294730891,Southern Zone,-1,NO,46933
NEWACCOUNT-36.08194403350353,36.08194403,-0.2933546,Southern Zone,-1,NO,46934
NEWACCOUNT-36.081950068473816,36.08195007,-0.288705051,Southern Zone,-1,NO,46936
NEWACCOUNT-36.08195073902607,36.08195074,-0.302943368,Southern Zone,-1,NO,46937
NEWACCOUNT-36.081955768167965,36.08195577,-0.302202753,Southern Zone,-1,NO,46938
NEWACCOUNT-36.08196347951889,36.08196348,-0.29333549,Southern Zone,-1,NO,46940
NEWACCOUNT-36.08196381479502,36.08196381,-0.294318507,Southern Zone,-1,NO,46941
NEWACCOUNT-36.08196415007115,36.08196415,-0.293395839,Southern Zone,-1,NO,46942
NEWACCOUNT-36.08196683228016,36.08196683,-0.295005478,Southern Zone,-1,NO,46943
NEWACCOUNT-36.08197085559368,36.08197086,-0.289589498,Southern Zone,-1,NO,46945
NEWACCOUNT-36.081977896392345,36.0819779,-0.296659038,Southern Zone,-1,NO,46947
NEWACCOUNT-36.081978902220726,36.0819789,-0.294480778,Southern Zone,-1,NO,46948
NEWACCOUNT-36.081983260810375,36.08198326,-0.294418082,Southern Zone,-1,NO,46949
NEWACCOUNT-36.0819835960865,36.0819836,-0.292767204,Southern Zone,-1,NO,46950
NEWACCOUNT-36.081987284123905,36.08198728,-0.303478126,Southern Zone,-1,NO,46952
NEWACCOUNT-36.08199030160904,36.0819903,-0.295291465,Southern Zone,-1,NO,46953
NEWACCOUNT-36.08199331909418,36.08199332,-0.285389882,Southern Zone,-1,NO,46954
NEWACCOUNT-36.08200941234827,36.08200941,-0.295058116,Southern Zone,-1,NO,46957
NEWACCOUNT-36.08201377093792,36.08201377,-0.298213357,Southern Zone,-1,NO,46958
NEWACCOUNT-36.08201678842306,36.08201679,-0.297646413,Southern Zone,-1,NO,46959
NEWACCOUNT-36.082018129527576,36.08201813,-0.290261383,Southern Zone,-1,NO,46961
NEWACCOUNT-36.08203019946814,36.0820302,-0.303950858,Southern Zone,-1,NO,46962
NEWACCOUNT-36.08203053474426,36.08203053,-0.30008719,Southern Zone,-1,NO,46963
NEWACCOUNT-36.08203690499067,36.0820369,-0.289183484,Southern Zone,-1,NO,46964
NEWACCOUNT-36.08204796910286,36.08204797,-0.289179461,Southern Zone,-1,NO,46965
NEWACCOUNT-36.082051657140255,36.08205166,-0.303824461,Southern Zone,-1,NO,46967
NEWACCOUNT-36.08206104487181,36.08206104,-0.303794622,Southern Zone,-1,NO,46972
NEWACCOUNT-36.082066744565964,36.08206674,-0.293315709,Southern Zone,-1,NO,46973
NEWACCOUNT-36.08206808567047,36.08206809,-0.29647598,Southern Zone,-1,NO,46974
NEWACCOUNT-36.08207780867815,36.08207781,-0.288554179,Southern Zone,-1,NO,46976
NEWACCOUNT-36.082083843648434,36.08208384,-0.304005843,Southern Zone,-1,NO,46977
NEWACCOUNT-36.08208853751421,36.08208854,-0.29289796,Southern Zone,-1,NO,46979
NEWACCOUNT-36.082095578312874,36.08209558,-0.288870675,Southern Zone,-1,NO,46980
NEWACCOUNT-36.08209691941738,36.08209692,-0.289410798,Southern Zone,-1,NO,46982
NEWACCOUNT-36.08209893107414,36.08209893,-0.293344542,Southern Zone,-1,NO,46983
NEWACCOUNT-36.082102954387665,36.08210295,-0.293598008,Southern Zone,-1,NO,46984
NEWACCOUNT-36.0821046307683,36.08210463,-0.290453494,Southern Zone,-1,NO,46985
NEWACCOUNT-36.08210664242506,36.08210664,-0.296930273,Southern Zone,-1,NO,46986
NEWACCOUNT-36.082112677395344,36.08211268,-0.302998688,Southern Zone,-1,NO,46987
NEWACCOUNT-36.082120053470135,36.08212005,-0.293710324,Southern Zone,-1,NO,46988
NEWACCOUNT-36.08212139457464,36.08212139,-0.290750209,Southern Zone,-1,NO,46989
NEWACCOUNT-36.08212273567915,36.08212274,-0.299708669,Southern Zone,-1,NO,46990
NEWACCOUNT-36.08212307095528,36.08212307,-0.302397211,Southern Zone,-1,NO,46991
NEWACCOUNT-36.082125082612045,36.08212508,-0.294732567,Southern Zone,-1,NO,46992
NEWACCOUNT-36.0821270942688,36.08212709,-0.295304541,Southern Zone,-1,NO,46993
NEWACCOUNT-36.082136146724224,36.08213615,-0.294423447,Southern Zone,-1,NO,46996
NEWACCOUNT-36.082149893045425,36.08214989,-0.303138496,Southern Zone,-1,NO,47000
NEWACCOUNT-36.08215257525444,36.08215258,-0.297999454,Southern Zone,-1,NO,47001
NEWACCOUNT-36.08215592801571,36.08215593,-0.289679686,Southern Zone,-1,NO,47002
NEWACCOUNT-36.08216632157564,36.08216632,-0.295327004,Southern Zone,-1,NO,47003
NEWACCOUNT-36.08217839151621,36.08217839,-0.287984552,Southern Zone,-1,NO,47008
NEWACCOUNT-36.0821944847703,36.08219448,-0.303182081,Southern Zone,-1,NO,47011
NEWACCOUNT-36.08219616115093,36.08219616,-0.291176675,Southern Zone,-1,NO,47014
NEWACCOUNT-36.08220387250185,36.08220387,-0.303262546,Southern Zone,-1,NO,47016
NEWACCOUNT-36.08220387250185,36.08220387,-0.287992263,Southern Zone,-1,NO,47017
NEWACCOUNT-36.08222398906946,36.08222399,-0.287947672,Southern Zone,-1,NO,47019
NEWACCOUNT-36.08222834765911,36.08222835,-0.303489525,Southern Zone,-1,NO,47020
NEWACCOUNT-36.08224410563707,36.08224411,-0.292006137,Southern Zone,-1,NO,47026
NEWACCOUNT-36.08224578201771,36.08224578,-0.296985928,Southern Zone,-1,NO,47027
NEWACCOUNT-36.08224678784609,36.08224679,-0.303286015,Southern Zone,-1,NO,47028
NEWACCOUNT-36.082250475883484,36.08225048,-0.302206441,Southern Zone,-1,NO,47029
NEWACCOUNT-36.082251481711864,36.08225148,-0.303809709,Southern Zone,-1,NO,47030
NEWACCOUNT-36.082256846129894,36.08225685,-0.293663386,Southern Zone,-1,NO,47031
NEWACCOUNT-36.082259863615036,36.08225986,-0.293347895,Southern Zone,-1,NO,47032
NEWACCOUNT-36.08226723968983,36.08226724,-0.297160605,Southern Zone,-1,NO,47033
NEWACCOUNT-36.08227327466011,36.08227327,-0.286029581,Southern Zone,-1,NO,47034
NEWACCOUNT-36.08227662742138,36.08227663,-0.286320597,Southern Zone,-1,NO,47037
NEWACCOUNT-36.082283332943916,36.08228333,-0.28626226,Southern Zone,-1,NO,47040
NEWACCOUNT-36.08228366822004,36.08228367,-0.297422787,Southern Zone,-1,NO,47041
NEWACCOUNT-36.082285679876804,36.08228568,-0.289817818,Southern Zone,-1,NO,47043
NEWACCOUNT-36.08228802680969,36.08228803,-0.292900643,Southern Zone,-1,NO,47044
NEWACCOUNT-36.08229070901871,36.08229071,-0.292183496,Southern Zone,-1,NO,47045
NEWACCOUNT-36.082291044294834,36.08229104,-0.300519355,Southern Zone,-1,NO,47046
NEWACCOUNT-36.08229171484709,36.08229171,-0.293580238,Southern Zone,-1,NO,47047
NEWACCOUNT-36.082292050123215,36.08229205,-0.303470415,Southern Zone,-1,NO,47048
NEWACCOUNT-36.08230244368315,36.08230244,-0.297303766,Southern Zone,-1,NO,47051
NEWACCOUNT-36.08230344951153,36.08230345,-0.2973963,Southern Zone,-1,NO,47052
NEWACCOUNT-36.08230713754892,36.08230714,-0.292481553,Southern Zone,-1,NO,47053
NEWACCOUNT-36.08230747282505,36.08230747,-0.303095916,Southern Zone,-1,NO,47054
NEWACCOUNT-36.08230847865343,36.08230848,-0.303746343,Southern Zone,-1,NO,47055
NEWACCOUNT-36.08231518417597,36.08231518,-0.297316841,Southern Zone,-1,NO,47058
NEWACCOUNT-36.08232021331787,36.08232021,-0.288804962,Southern Zone,-1,NO,47061
NEWACCOUNT-36.082327254116535,36.08232725,-0.293350577,Southern Zone,-1,NO,47062
NEWACCOUNT-36.08233094215393,36.08233094,-0.29377369,Southern Zone,-1,NO,47063
NEWACCOUNT-36.08233530074358,36.0823353,-0.292128847,Southern Zone,-1,NO,47064
NEWACCOUNT-36.082336977124214,36.08233698,-0.292184167,Southern Zone,-1,NO,47065
NEWACCOUNT-36.0823393240571,36.08233932,-0.289151298,Southern Zone,-1,NO,47066
NEWACCOUNT-36.08234200626612,36.08234201,-0.302501815,Southern Zone,-1,NO,47067
NEWACCOUNT-36.08234200626612,36.08234201,-0.288836478,Southern Zone,-1,NO,47068
NEWACCOUNT-36.082347705960274,36.08234771,-0.288848547,Southern Zone,-1,NO,47070
NEWACCOUNT-36.082368828356266,36.08236883,-0.297308459,Southern Zone,-1,NO,47078
NEWACCOUNT-36.08237452805042,36.08237453,-0.303264558,Southern Zone,-1,NO,47082
NEWACCOUNT-36.08238358050585,36.08238358,-0.293797494,Southern Zone,-1,NO,47083
NEWACCOUNT-36.08238559216261,36.08238559,-0.303108321,Southern Zone,-1,NO,47086
NEWACCOUNT-36.08238760381937,36.0823876,-0.295397746,Southern Zone,-1,NO,47090
NEWACCOUNT-36.08238894492388,36.08238894,-0.302254385,Southern Zone,-1,NO,47091
NEWACCOUNT-36.082390286028385,36.08239029,-0.293597672,Southern Zone,-1,NO,47092
NEWACCOUNT-36.08239397406578,36.08239397,-0.302301994,Southern Zone,-1,NO,47093
NEWACCOUNT-36.08239967375994,36.08239967,-0.296550075,Southern Zone,-1,NO,47096
NEWACCOUNT-36.0824016854167,36.08240169,-0.297353721,Southern Zone,-1,NO,47097
NEWACCOUNT-36.08240503817797,36.08240504,-0.300625971,Southern Zone,-1,NO,47098
NEWACCOUNT-36.08241610229015,36.0824161,-0.303136149,Southern Zone,-1,NO,47099
NEWACCOUNT-36.08241744339466,36.08241744,-0.285360043,Southern Zone,-1,NO,47100
NEWACCOUNT-36.08242046087981,36.08242046,-0.292675005,Southern Zone,-1,NO,47101
NEWACCOUNT-36.08242750167847,36.0824275,-0.297386242,Southern Zone,-1,NO,47102
NEWACCOUNT-36.082430854439735,36.08243085,-0.300804001,Southern Zone,-1,NO,47104
NEWACCOUNT-36.08244191855192,36.08244192,-0.298440001,Southern Zone,-1,NO,47106
NEWACCOUNT-36.08244627714157,36.08244628,-0.300916652,Southern Zone,-1,NO,47108
NEWACCOUNT-36.082447953522205,36.08244795,-0.298133227,Southern Zone,-1,NO,47109
NEWACCOUNT-36.082451306283474,36.08245131,-0.283653509,Northern Zone,-1,NO,47110
NEWACCOUNT-36.08245734125376,36.08245734,-0.302393523,Southern Zone,-1,NO,47112
NEWACCOUNT-36.08246505260467,36.08246505,-0.300374853,Southern Zone,-1,NO,47116
NEWACCOUNT-36.08246505260467,36.08246505,-0.287071271,Southern Zone,-1,NO,47117
NEWACCOUNT-36.08246572315693,36.08246572,-0.297164628,Southern Zone,-1,NO,47118
NEWACCOUNT-36.082473769783974,36.08247377,-0.288348322,Southern Zone,-1,NO,47120
NEWACCOUNT-36.082474775612354,36.08247478,-0.292891925,Southern Zone,-1,NO,47121
NEWACCOUNT-36.082479134202,36.08247913,-0.286965996,Southern Zone,-1,NO,47123
NEWACCOUNT-36.082481145858765,36.08248115,-0.287038415,Southern Zone,-1,NO,47124
NEWACCOUNT-36.0824828222394,36.08248282,-0.288377826,Southern Zone,-1,NO,47125
NEWACCOUNT-36.082494892179966,36.08249489,-0.295379977,Southern Zone,-1,NO,47127
NEWACCOUNT-36.08250059187412,36.08250059,-0.28984464,Southern Zone,-1,NO,47129
NEWACCOUNT-36.08250092715025,36.08250093,-0.29247183,Southern Zone,-1,NO,47130
NEWACCOUNT-36.082502268254764,36.08250227,-0.290229532,Southern Zone,-1,NO,47132
NEWACCOUNT-36.08250427991152,36.08250428,-0.288397942,Southern Zone,-1,NO,47133
NEWACCOUNT-36.082504615187645,36.08250462,-0.288461308,Southern Zone,-1,NO,47134
NEWACCOUNT-36.08250696212053,36.08250696,-0.292555983,Southern Zone,-1,NO,47135
NEWACCOUNT-36.08250863850117,36.08250864,-0.29742681,Southern Zone,-1,NO,47137
NEWACCOUNT-36.08250930905342,36.08250931,-0.303666884,Southern Zone,-1,NO,47138
NEWACCOUNT-36.082514338195324,36.08251434,-0.288461979,Southern Zone,-1,NO,47140
NEWACCOUNT-36.08252171427012,36.08252171,-0.302959126,Southern Zone,-1,NO,47141
NEWACCOUNT-36.08252439647913,36.0825244,-0.285313105,Southern Zone,-1,NO,47142
NEWACCOUNT-36.08252540230751,36.0825254,-0.293344207,Southern Zone,-1,NO,47143
NEWACCOUNT-36.082526072859764,36.08252607,-0.294375838,Southern Zone,-1,NO,47146
NEWACCOUNT-36.082526072859764,36.08252607,-0.293872595,Southern Zone,-1,NO,47147
NEWACCOUNT-36.08253076672554,36.08253077,-0.283839249,Northern Zone,-1,NO,47148
NEWACCOUNT-36.08253311365843,36.08253311,-0.286894248,Southern Zone,-1,NO,47149
NEWACCOUNT-36.082546189427376,36.08254619,-0.303846589,Southern Zone,-1,NO,47151
NEWACCOUNT-36.0825465247035,36.08254652,-0.293657351,Southern Zone,-1,NO,47152
NEWACCOUNT-36.0825539007783,36.0825539,-0.289469136,Southern Zone,-1,NO,47155
NEWACCOUNT-36.082555912435055,36.08255591,-0.292479206,Southern Zone,-1,NO,47156
NEWACCOUNT-36.0825589299202,36.08255893,-0.298030634,Southern Zone,-1,NO,47157
NEWACCOUNT-36.08256630599499,36.08256631,-0.293207416,Southern Zone,-1,NO,47159
NEWACCOUNT-36.08256697654724,36.08256698,-0.296908145,Southern Zone,-1,NO,47160
NEWACCOUNT-36.082568317651756,36.08256832,-0.294116673,Southern Zone,-1,NO,47161
NEWACCOUNT-36.08257133513689,36.08257134,-0.303596141,Southern Zone,-1,NO,47162
NEWACCOUNT-36.08257133513689,36.08257134,-0.296633558,Southern Zone,-1,NO,47163
NEWACCOUNT-36.08257167041302,36.08257167,-0.28880228,Southern Zone,-1,NO,47164
NEWACCOUNT-36.08257535845041,36.08257536,-0.303602511,Southern Zone,-1,NO,47166
NEWACCOUNT-36.08257602900267,36.08257603,-0.288783505,Southern Zone,-1,NO,47167
NEWACCOUNT-36.0825777053833,36.08257771,-0.295372601,Southern Zone,-1,NO,47169
NEWACCOUNT-36.08257804065943,36.08257804,-0.292715573,Southern Zone,-1,NO,47170
NEWACCOUNT-36.08258306980133,36.08258307,-0.296820639,Southern Zone,-1,NO,47171
NEWACCOUNT-36.08258876949549,36.08258877,-0.294677918,Southern Zone,-1,NO,47174
NEWACCOUNT-36.082589104771614,36.0825891,-0.299711351,Southern Zone,-1,NO,47175
NEWACCOUNT-36.08258977532387,36.08258978,-0.299760636,Southern Zone,-1,NO,47176
NEWACCOUNT-36.08259044587612,36.08259045,-0.289179126,Southern Zone,-1,NO,47177
NEWACCOUNT-36.08259346336126,36.08259346,-0.299006275,Southern Zone,-1,NO,47178
NEWACCOUNT-36.082595475018024,36.08259548,-0.303258523,Southern Zone,-1,NO,47179
NEWACCOUNT-36.08259782195091,36.08259782,-0.290714,Southern Zone,-1,NO,47180
NEWACCOUNT-36.08259782195091,36.08259782,-0.289444996,Southern Zone,-1,NO,47181
NEWACCOUNT-36.08260318636894,36.08260319,-0.296610424,Southern Zone,-1,NO,47184
NEWACCOUNT-36.082603856921196,36.08260386,-0.303006399,Southern Zone,-1,NO,47185
NEWACCOUNT-36.08260586857796,36.08260587,-0.288282273,Southern Zone,-1,NO,47186
NEWACCOUNT-36.08262564986944,36.08262565,-0.290700254,Southern Zone,-1,NO,47189
NEWACCOUNT-36.08262799680233,36.082628,-0.293693225,Southern Zone,-1,NO,47190
NEWACCOUNT-36.082635037600994,36.08263504,-0.292337721,Southern Zone,-1,NO,47194
NEWACCOUNT-36.08265280723572,36.08265281,-0.289377942,Southern Zone,-1,NO,47196
NEWACCOUNT-36.08266353607178,36.08266354,-0.294718821,Southern Zone,-1,NO,47197
NEWACCOUNT-36.08266789466143,36.08266789,-0.290289546,Southern Zone,-1,NO,47198
NEWACCOUNT-36.082694716751575,36.08269472,-0.290231879,Southern Zone,-1,NO,47201
NEWACCOUNT-36.08270041644573,36.08270042,-0.288071723,Southern Zone,-1,NO,47202
NEWACCOUNT-36.082720868289464,36.08272087,-0.289660576,Southern Zone,-1,NO,47204
NEWACCOUNT-36.08273025602102,36.08273026,-0.286443977,Southern Zone,-1,NO,47205
NEWACCOUNT-36.08274433761835,36.08274434,-0.289127494,Southern Zone,-1,NO,47209
NEWACCOUNT-36.08276478946209,36.08276479,-0.288747295,Southern Zone,-1,NO,47210
NEWACCOUNT-36.082790940999985,36.08279094,-0.288983327,Southern Zone,-1,NO,47212
NEWACCOUNT-36.08279228210449,36.08279228,-0.290879289,Southern Zone,-1,NO,47213
NEWACCOUNT-36.08279697597027,36.08279698,-0.304317981,Southern Zone,-1,NO,47214
NEWACCOUNT-36.082801669836044,36.08280167,-0.288997743,Southern Zone,-1,NO,47215
NEWACCOUNT-36.08280938118696,36.08280938,-0.289854028,Southern Zone,-1,NO,47217
NEWACCOUNT-36.08281139284372,36.08281139,-0.289838605,Southern Zone,-1,NO,47218
NEWACCOUNT-36.08281709253787,36.08281709,-0.29010984,Southern Zone,-1,NO,47219
NEWACCOUNT-36.082818768918514,36.08281877,-0.286634412,Southern Zone,-1,NO,47220
NEWACCOUNT-36.082827150821686,36.08282715,-0.289161691,Southern Zone,-1,NO,47221
NEWACCOUNT-36.08282916247845,36.08282916,-0.279045864,Northern Zone,-1,NO,47222
NEWACCOUNT-36.082832515239716,36.08283252,-0.298337408,Southern Zone,-1,NO,47223
NEWACCOUNT-36.08283285051584,36.08283285,-0.289732659,Southern Zone,-1,NO,47224
NEWACCOUNT-36.08284257352352,36.08284257,-0.288396936,Southern Zone,-1,NO,47226
NEWACCOUNT-36.082845255732536,36.08284526,-0.289115424,Southern Zone,-1,NO,47227
NEWACCOUNT-36.08285129070282,36.08285129,-0.298166419,Southern Zone,-1,NO,47230
NEWACCOUNT-36.082861348986626,36.08286135,-0.288422417,Southern Zone,-1,NO,47233
NEWACCOUNT-36.08286168426275,36.08286168,-0.299027397,Southern Zone,-1,NO,47234
NEWACCOUNT-36.082864701747894,36.0828647,-0.28908592,Southern Zone,-1,NO,47236
NEWACCOUNT-36.08287576586009,36.08287577,-0.288483772,Southern Zone,-1,NO,47239
NEWACCOUNT-36.08287777751684,36.08287778,-0.289833911,Southern Zone,-1,NO,47240
NEWACCOUNT-36.082882806658745,36.08288281,-0.289890237,Southern Zone,-1,NO,47242
NEWACCOUNT-36.082883141934865,36.08288314,-0.298626412,Southern Zone,-1,NO,47243
NEWACCOUNT-36.08288615942001,36.08288616,-0.303934765,Southern Zone,-1,NO,47244
NEWACCOUNT-36.08289320021868,36.0828932,-0.298455423,Southern Zone,-1,NO,47245
NEWACCOUNT-36.08289588242769,36.08289588,-0.303847595,Southern Zone,-1,NO,47247
NEWACCOUNT-36.08289621770382,36.08289622,-0.298468499,Southern Zone,-1,NO,47248
NEWACCOUNT-36.082896552979946,36.08289655,-0.298183518,Southern Zone,-1,NO,47249
NEWACCOUNT-36.0828972235322,36.08289722,-0.302725777,Southern Zone,-1,NO,47250
NEWACCOUNT-36.0828972235322,36.08289722,-0.301993209,Southern Zone,-1,NO,47251
NEWACCOUNT-36.08289856463671,36.08289856,-0.283970341,Northern Zone,-1,NO,47252
NEWACCOUNT-36.08290024101734,36.08290024,-0.295401099,Southern Zone,-1,NO,47253
NEWACCOUNT-36.08290828764438,36.08290829,-0.29908037,Southern Zone,-1,NO,47255
NEWACCOUNT-36.082913652062416,36.08291365,-0.30426199,Southern Zone,-1,NO,47256
NEWACCOUNT-36.082913652062416,36.08291365,-0.298898988,Southern Zone,-1,NO,47257
NEWACCOUNT-36.08291633427143,36.08291633,-0.301201297,Southern Zone,-1,NO,47258
NEWACCOUNT-36.082917004823685,36.082917,-0.290088048,Southern Zone,-1,NO,47259
NEWACCOUNT-36.08291834592819,36.08291835,-0.301296514,Southern Zone,-1,NO,47260
NEWACCOUNT-36.08291901648045,36.08291902,-0.304202312,Southern Zone,-1,NO,47261
NEWACCOUNT-36.082920022308826,36.08292002,-0.304001149,Southern Zone,-1,NO,47262
NEWACCOUNT-36.082925386726856,36.08292539,-0.304334409,Southern Zone,-1,NO,47263
NEWACCOUNT-36.08293913304806,36.08293913,-0.298625406,Southern Zone,-1,NO,47266
NEWACCOUNT-36.08293913304806,36.08293913,-0.286927775,Southern Zone,-1,NO,47267
NEWACCOUNT-36.08294449746609,36.0829445,-0.302993659,Southern Zone,-1,NO,47270
NEWACCOUNT-36.08295053243637,36.08295053,-0.292318275,Southern Zone,-1,NO,47272
NEWACCOUNT-36.08295489102602,36.08295489,-0.303802333,Southern Zone,-1,NO,47273
NEWACCOUNT-36.082955561578274,36.08295556,-0.30192649,Southern Zone,-1,NO,47274
NEWACCOUNT-36.08295690268278,36.0829569,-0.299412959,Southern Zone,-1,NO,47276
NEWACCOUNT-36.082957573235035,36.08295757,-0.302002261,Southern Zone,-1,NO,47277
NEWACCOUNT-36.082957573235035,36.08295757,-0.291763401,Southern Zone,-1,NO,47278
NEWACCOUNT-36.08296226710081,36.08296227,-0.292338392,Southern Zone,-1,NO,47281
NEWACCOUNT-36.08296226710081,36.08296227,-0.291741943,Southern Zone,-1,NO,47282
NEWACCOUNT-36.082962937653065,36.08296294,-0.302006284,Southern Zone,-1,NO,47283
NEWACCOUNT-36.08296360820531,36.08296361,-0.299293267,Southern Zone,-1,NO,47284
NEWACCOUNT-36.08296427875757,36.08296428,-0.302769027,Southern Zone,-1,NO,47285
NEWACCOUNT-36.08296729624271,36.0829673,-0.302062945,Southern Zone,-1,NO,47286
NEWACCOUNT-36.082967296242714,36.0829673,-0.291768095,Southern Zone,-1,NO,47287
